rank	node	node_type	visit_count	visit_prob	degree
9154	SRSF12	gene	44669	2.453e-05	13
9155	DERA	gene	44666	2.453e-05	10
9156	PUS10	gene	44659	2.452e-05	7
9157	SLC12A7	gene	44659	2.452e-05	11
9158	M0R3G1_HUMAN	gene	44659	2.452e-05	13
9159	RBM23	gene	44656	2.452e-05	14
9160	DNAAF5	gene	44649	2.452e-05	11
9161	TUBB8B	gene	44648	2.452e-05	12
9162	ABCC6	gene	44635	2.451e-05	13
9163	DHX58	gene	44633	2.451e-05	12
9164	AKAP8	gene	44630	2.451e-05	15
9165	RFPL4B	gene	44622	2.45e-05	12
9166	TPRA1	gene	44612	2.45e-05	10
9167	CDC42BPB	gene	44612	2.45e-05	13
9168	GLG1	gene	44606	2.449e-05	11
9169	KRT7	gene	44600	2.449e-05	12
9170	BTBD3	gene	44598	2.449e-05	12
9171	CDH22	gene	44597	2.449e-05	8
9172	PCDH7	gene	44574	2.448e-05	15
9173	ARL4A	gene	44562	2.447e-05	10
9174	CLCC1	gene	44556	2.447e-05	14
9175	PRB1	gene	44549	2.446e-05	19
9176	DISP2	gene	44545	2.446e-05	8
9177	EPGN	gene	44541	2.446e-05	9
9178	PPM1F	gene	44537	2.446e-05	13
9179	LRP10	gene	44533	2.445e-05	11
9180	TMEM128	gene	44528	2.445e-05	9
9181	CD53	gene	44513	2.444e-05	8
9182	THBS3	gene	44511	2.444e-05	12
9183	ASB13	gene	44505	2.444e-05	10
9184	LGR4	gene	44504	2.444e-05	8
9185	NRBP1	gene	44500	2.444e-05	11
9186	PRAF2	gene	44487	2.443e-05	13
9187	FAAP20	gene	44473	2.442e-05	10
9188	STEAP3	gene	44470	2.442e-05	11
9189	MAFK	gene	44446	2.441e-05	11
9190	CCDC141	gene	44442	2.44e-05	11
9191	TAOK2	gene	44424	2.439e-05	9
9192	KLHL26	gene	44421	2.439e-05	11
9193	C12orf57	gene	44415	2.439e-05	10
9194	JOSD2	gene	44413	2.439e-05	10
9195	MFAP5	gene	44399	2.438e-05	7
9196	CHRNA4	gene	44396	2.438e-05	6
9197	TIPARP	gene	44392	2.438e-05	13
9198	PPP2R3B	gene	44389	2.437e-05	8
9199	RALYL	gene	44385	2.437e-05	13
9200	B4GALT2	gene	44385	2.437e-05	8
9201	GPR21	gene	44382	2.437e-05	11
9202	CEP83	gene	44381	2.437e-05	10
9203	BMP6	gene	44375	2.437e-05	6
9204	ZNF750	gene	44375	2.437e-05	8
9205	KCNMB3	gene	44374	2.437e-05	5
9206	SRXN1	gene	44373	2.437e-05	13
9207	ATP2B3	gene	44373	2.437e-05	12
9208	ZNF773	gene	44370	2.436e-05	12
9209	TRAPPC3L	gene	44356	2.436e-05	7
9210	TSPAN12	gene	44340	2.435e-05	9
9211	LCE2A	gene	44338	2.435e-05	7
9212	TXNDC2	gene	44334	2.434e-05	15
9213	AMELY	gene	44307	2.433e-05	8
9214	CDHR3	gene	44280	2.431e-05	8
9215	TMEM120A	gene	44268	2.431e-05	7
9216	VSIG8	gene	44256	2.43e-05	11
9217	RHAG	gene	44253	2.43e-05	7
9218	COL9A2	gene	44253	2.43e-05	9
9219	RNF121	gene	44250	2.43e-05	10
9220	IL3	gene	44248	2.43e-05	9
9221	CFAP70	gene	44243	2.429e-05	11
9222	STK36	gene	44226	2.429e-05	12
9223	CENPQ	gene	44220	2.428e-05	11
9224	PPM1D	gene	44215	2.428e-05	14
9225	THADA	gene	44214	2.428e-05	14
9226	GUCY2F	gene	44210	2.428e-05	7
9227	PHLPP2	gene	44204	2.427e-05	10
9228	ZNF776	gene	44191	2.427e-05	12
9229	PGM5	gene	44189	2.427e-05	9
9230	ZSCAN2	gene	44187	2.426e-05	9
9231	DNMBP	gene	44165	2.425e-05	14
9232	ATG10	gene	44156	2.425e-05	12
9233	PGF	gene	44150	2.424e-05	7
9234	RNF115	gene	44142	2.424e-05	13
9235	PAX3	gene	44142	2.424e-05	11
9236	TMX4	gene	44138	2.424e-05	11
9237	GLIS2	gene	44135	2.424e-05	15
9238	HAP1	gene	44134	2.423e-05	9
9239	DCAF12L2	gene	44131	2.423e-05	10
9240	LCE5A	gene	44128	2.423e-05	7
9241	TSKS	gene	44120	2.423e-05	11
9242	IQSEC1	gene	44111	2.422e-05	12
9243	PLEKHH1	gene	44102	2.422e-05	13
9244	TPRKB	gene	44098	2.422e-05	9
9245	P3R3URF	gene	44097	2.421e-05	8
9246	PCDHB3	gene	44095	2.421e-05	7
9247	PRPS1L1	gene	44092	2.421e-05	10
9248	COPRS	gene	44089	2.421e-05	13
9249	ZNF589	gene	44085	2.421e-05	10
9250	TXK	gene	44076	2.42e-05	11
9251	FBXO2	gene	44068	2.42e-05	11
9252	RAB26	gene	44066	2.42e-05	8
9253	STMN4	gene	44065	2.42e-05	6
9254	PDGFC	gene	44058	2.419e-05	7
9255	FCGBP	gene	44054	2.419e-05	10
9256	WASHC2A	gene	44050	2.419e-05	11
9257	PCDH15	gene	44045	2.419e-05	8
9258	LCE4A	gene	44043	2.418e-05	8
9259	MBD3L2	gene	44027	2.418e-05	10
9260	CNR1	gene	44027	2.418e-05	8
9261	APTX	gene	44025	2.417e-05	14
9262	CPT2	gene	44019	2.417e-05	15
9263	CDH9	gene	44009	2.417e-05	7
9264	IRAK1BP1	gene	43995	2.416e-05	10
9265	MESP2	gene	43982	2.415e-05	8
9266	SPSB3	gene	43979	2.415e-05	11
9267	CCDC102A	gene	43972	2.415e-05	12
9268	CAPN3	gene	43970	2.414e-05	8
9269	COL8A2	gene	43952	2.413e-05	7
9270	RASD1	gene	43949	2.413e-05	13
9271	TOMM7	gene	43946	2.413e-05	9
9272	ZC2HC1C	gene	43946	2.413e-05	13
9273	CDH20	gene	43938	2.413e-05	7
9274	SESN3	gene	43932	2.412e-05	8
9275	LOR	gene	43929	2.412e-05	7
9276	PRPF39	gene	43918	2.412e-05	12
9277	NMT1	gene	43914	2.411e-05	13
9278	CFAP97	gene	43912	2.411e-05	15
9279	ZNF703	gene	43908	2.411e-05	14
9280	AK3	gene	43907	2.411e-05	15
9281	PSPN	gene	43907	2.411e-05	8
9282	ASZ1	gene	43906	2.411e-05	8
9283	MZF1	gene	43898	2.411e-05	9
9284	TMEM97	gene	43892	2.41e-05	7
9285	KIAA1614	gene	43889	2.41e-05	16
9286	MPZL2	gene	43889	2.41e-05	14
9287	PDXK	gene	43888	2.41e-05	12
9288	UBE2F	gene	43870	2.409e-05	12
9289	ATG4A	gene	43867	2.409e-05	10
9290	SFMBT1	gene	43855	2.408e-05	14
9291	PCDHB10	gene	43853	2.408e-05	7
9292	SKAP2	gene	43846	2.408e-05	11
9293	KRT15	gene	43845	2.408e-05	13
9294	ZNF169	gene	43844	2.408e-05	15
9295	CENPK	gene	43843	2.408e-05	10
9296	HSD11B1L	gene	43835	2.407e-05	4
9297	TRIM3	gene	43833	2.407e-05	11
9298	TFB2M	gene	43828	2.407e-05	18
9299	LGI1	gene	43819	2.406e-05	4
9300	KCNN1	gene	43818	2.406e-05	5
9301	INAVA	gene	43817	2.406e-05	10
9302	SUMF2	gene	43813	2.406e-05	12
9303	ZACN	gene	43813	2.406e-05	11
9304	CEP19	gene	43805	2.405e-05	12
9305	DHX35	gene	43798	2.405e-05	15
9306	LRIG3	gene	43796	2.405e-05	10
9307	NOM1	gene	43787	2.404e-05	15
9308	ZFPM2	gene	43785	2.404e-05	12
9309	ACOT9	gene	43785	2.404e-05	16
9310	FBXO3	gene	43782	2.404e-05	12
9311	SLC8A3	gene	43773	2.404e-05	7
9312	C3orf14	gene	43773	2.404e-05	8
9313	GEM	gene	43769	2.403e-05	13
9314	TAS2R1	gene	43768	2.403e-05	6
9315	PGLYRP4	gene	43766	2.403e-05	2
9316	TAFA3	gene	43757	2.403e-05	13
9317	NPHS2	gene	43748	2.402e-05	8
9318	PDCL3	gene	43731	2.401e-05	11
9319	ELAC1	gene	43728	2.401e-05	7
9320	CRYAA	gene	43725	2.401e-05	13
9321	CPNE3	gene	43725	2.401e-05	14
9322	NFIX	gene	43717	2.401e-05	9
9323	LCP1	gene	43711	2.4e-05	16
9324	HLX	gene	43704	2.4e-05	11
9325	ZNF483	gene	43699	2.4e-05	6
9326	SLC4A7	gene	43693	2.399e-05	12
9327	MIP	gene	43679	2.398e-05	7
9328	AGPAT4	gene	43677	2.398e-05	8
9329	ILKAP	gene	43672	2.398e-05	15
9330	CC2D1B	gene	43669	2.398e-05	10
9331	OGG1	gene	43668	2.398e-05	10
9332	TPGS1	gene	43663	2.398e-05	6
9333	NECTIN1	gene	43661	2.398e-05	9
9334	ZNF718	gene	43656	2.397e-05	12
9335	PNISR	gene	43637	2.396e-05	15
9336	STON1-GTF2A1L	gene	43636	2.396e-05	14
9337	AIFM3	gene	43634	2.396e-05	20
9338	ADORA1	gene	43615	2.395e-05	7
9339	FAM167A	gene	43609	2.395e-05	14
9340	C1QA	gene	43607	2.395e-05	11
9341	COL22A1	gene	43602	2.394e-05	10
9342	APOC4	gene	43601	2.394e-05	6
9343	TCTN3	gene	43594	2.394e-05	8
9344	ACTR3C	gene	43585	2.393e-05	11
9345	TACSTD2	gene	43579	2.393e-05	11
9346	GDF2	gene	43570	2.393e-05	6
9347	HRNR	gene	43559	2.392e-05	14
9348	MT1G	gene	43555	2.392e-05	7
9349	H7C0V5_HUMAN	gene	43548	2.391e-05	15
9350	DNAI1	gene	43548	2.391e-05	11
9351	LDLRAD1	gene	43546	2.391e-05	15
9352	MTAP	gene	43544	2.391e-05	13
9353	KATNB1	gene	43537	2.391e-05	13
9354	OSBPL5	gene	43536	2.391e-05	9
9355	ELP3	gene	43534	2.391e-05	12
9356	C19orf25	gene	43532	2.39e-05	13
9357	MTERF1	gene	43531	2.39e-05	19
9358	NAA50	gene	43528	2.39e-05	10
9359	ARPIN-AP3S2	gene	43527	2.39e-05	10
9360	SSR3	gene	43518	2.39e-05	12
9361	ABI3	gene	43517	2.39e-05	9
9362	ESRP2	gene	43515	2.389e-05	13
9363	TROAP	gene	43514	2.389e-05	12
9364	CARD11	gene	43514	2.389e-05	10
9365	KYNU	gene	43504	2.389e-05	14
9366	NEUROD1	gene	43491	2.388e-05	9
9367	FABP3	gene	43483	2.388e-05	13
9368	GAGE12G	gene	43472	2.387e-05	20
9369	KCNK3	gene	43468	2.387e-05	6
9370	KCNJ15	gene	43467	2.387e-05	7
9371	MARK1	gene	43465	2.387e-05	12
9372	DEGS1	gene	43464	2.387e-05	6
9373	NECAB2	gene	43457	2.386e-05	13
9374	GPHA2	gene	43452	2.386e-05	9
9375	RNF217	gene	43452	2.386e-05	8
9376	TIGD2	gene	43449	2.386e-05	3
9377	CNGA3	gene	43446	2.386e-05	13
9378	SCYL2	gene	43443	2.386e-05	13
9379	TMEM42	gene	43436	2.385e-05	7
9380	C10orf53	gene	43435	2.385e-05	12
9381	BCL2L14	gene	43433	2.385e-05	8
9382	NSMAF	gene	43432	2.385e-05	10
9383	IGFBPL1	gene	43423	2.384e-05	10
9384	DCAF8L2	gene	43416	2.384e-05	10
9385	EEPD1	gene	43415	2.384e-05	14
9386	TBR1	gene	43400	2.383e-05	12
9387	FKBP15	gene	43386	2.382e-05	14
9388	PIGY	gene	43371	2.382e-05	3
9389	DNAAF4	gene	43368	2.381e-05	15
9390	IDH3G	gene	43354	2.381e-05	10
9391	LDHAL6B	gene	43352	2.381e-05	13
9392	CLDN12	gene	43325	2.379e-05	15
9393	ZNF444	gene	43311	2.378e-05	8
9394	GPER1	gene	43301	2.378e-05	8
9395	DOCK8	gene	43290	2.377e-05	9
9396	C1orf94	gene	43290	2.377e-05	11
9397	SLC32A1	gene	43283	2.377e-05	7
9398	GADD45G	gene	43278	2.376e-05	10
9399	LCE2D	gene	43275	2.376e-05	6
9400	ATP7A	gene	43269	2.376e-05	8
9401	LRP4	gene	43264	2.376e-05	12
9402	CLMN	gene	43260	2.375e-05	11
9403	MTPAP	gene	43250	2.375e-05	15
9404	VPS8	gene	43248	2.375e-05	10
9405	MYO10	gene	43248	2.375e-05	11
9406	RNF139	gene	43244	2.375e-05	9
9407	STARD3NL	gene	43241	2.374e-05	8
9408	C16orf70	gene	43241	2.374e-05	12
9409	HBZ	gene	43240	2.374e-05	11
9410	HHEX	gene	43226	2.374e-05	10
9411	PRPF38B	gene	43217	2.373e-05	14
9412	PSTPIP2	gene	43216	2.373e-05	10
9413	ARMC7	gene	43215	2.373e-05	10
9414	TRMT2A	gene	43213	2.373e-05	14
9415	LHFPL1	gene	43211	2.373e-05	9
9416	EXOC1L	gene	43210	2.373e-05	6
9417	GRIPAP1	gene	43208	2.373e-05	12
9418	PFKFB2	gene	43206	2.373e-05	9
9419	TLK1	gene	43203	2.372e-05	10
9420	WDR20	gene	43199	2.372e-05	16
9421	ESS2	gene	43192	2.372e-05	14
9422	PAFAH2	gene	43184	2.371e-05	7
9423	MT1X	gene	43182	2.371e-05	9
9424	ZNF439	gene	43179	2.371e-05	7
9425	C8orf76	gene	43177	2.371e-05	12
9426	BCAP29	gene	43172	2.371e-05	10
9427	ARAP1	gene	43167	2.37e-05	11
9428	EN2	gene	43164	2.37e-05	13
9429	KLK5	gene	43162	2.37e-05	8
9430	HOXA10	gene	43158	2.37e-05	9
9431	MKRN3	gene	43150	2.369e-05	17
9432	CSRP1	gene	43142	2.369e-05	14
9433	LONRF2	gene	43142	2.369e-05	11
9434	CTC1	gene	43139	2.369e-05	10
9435	HDDC2	gene	43139	2.369e-05	10
9436	AIFM2	gene	43139	2.369e-05	20
9437	UBE2J2	gene	43137	2.369e-05	9
9438	KRT6A	gene	43135	2.369e-05	12
9439	ANKRD37	gene	43129	2.368e-05	15
9440	CAMLG	gene	43129	2.368e-05	12
9441	PSME4	gene	43124	2.368e-05	9
9442	NFE2	gene	43122	2.368e-05	11
9443	XRCC2	gene	43121	2.368e-05	9
9444	PRB3	gene	43117	2.368e-05	19
9445	DEFB1	gene	43095	2.366e-05	9
9446	HAND2	gene	43086	2.366e-05	8
9447	ADIPOR2	gene	43076	2.365e-05	8
9448	ZFAND6	gene	43076	2.365e-05	11
9449	RBMS3	gene	43074	2.365e-05	15
9450	KCNA1	gene	43069	2.365e-05	12
9451	PLGRKT	gene	43058	2.364e-05	16
9452	PDIA2	gene	43057	2.364e-05	11
9453	ARHGEF18	gene	43055	2.364e-05	8
9454	ACSL1	gene	43039	2.363e-05	13
9455	MICU1	gene	43039	2.363e-05	11
9456	CKMT1B	gene	43031	2.363e-05	13
9457	EAPP	gene	43030	2.363e-05	11
9458	SETD7	gene	43028	2.363e-05	14
9459	HIGD1A	gene	43025	2.363e-05	15
9460	DLL3	gene	43017	2.362e-05	7
9461	BCAS4	gene	43014	2.362e-05	8
9462	CHRNB4	gene	43011	2.362e-05	6
9463	TMEM44	gene	43000	2.361e-05	11
9464	IGFBP5	gene	42995	2.361e-05	9
9465	AGPAT5	gene	42994	2.361e-05	9
9466	TONSL	gene	42991	2.361e-05	12
9467	LMO4	gene	42981	2.36e-05	9
9468	CCDC68	gene	42980	2.36e-05	9
9469	SPCS2	gene	42979	2.36e-05	11
9470	TSSK1B	gene	42976	2.36e-05	8
9471	NUF2	gene	42973	2.36e-05	13
9472	LANCL1	gene	42969	2.36e-05	11
9473	NOX1	gene	42963	2.359e-05	9
9474	ARHGAP1	gene	42963	2.359e-05	13
9475	RAB40A	gene	42960	2.359e-05	9
9476	IFIT1	gene	42960	2.359e-05	14
9477	DTX4	gene	42956	2.359e-05	9
9478	PPP1R42	gene	42946	2.358e-05	11
9479	TMED4	gene	42936	2.358e-05	12
9480	ITGB1BP1	gene	42928	2.357e-05	7
9481	NIF3L1	gene	42924	2.357e-05	12
9482	GJD4	gene	42909	2.356e-05	8
9483	EIF2D	gene	42907	2.356e-05	12
9484	TRPV1	gene	42900	2.356e-05	9
9485	CFI	gene	42900	2.356e-05	7
9486	TRAF3IP3	gene	42887	2.355e-05	9
9487	CKMT1A	gene	42884	2.355e-05	14
9488	HINFP	gene	42881	2.355e-05	12
9489	ARPC4-TTLL3	gene	42881	2.355e-05	9
9490	SERPING1	gene	42870	2.354e-05	8
9491	NOXO1	gene	42867	2.354e-05	13
9492	TNNI3	gene	42863	2.354e-05	10
9493	ELK4	gene	42863	2.354e-05	12
9494	RRP15	gene	42859	2.353e-05	15
9495	PDK2	gene	42847	2.353e-05	12
9496	CRHR2	gene	42839	2.352e-05	7
9497	LMAN1L	gene	42837	2.352e-05	9
9498	MAFB	gene	42829	2.352e-05	10
9499	BARX1	gene	42821	2.351e-05	8
9500	LRBA	gene	42820	2.351e-05	13
9501	GPSM1	gene	42813	2.351e-05	11
9502	MCHR1	gene	42801	2.35e-05	7
9503	FABP4	gene	42799	2.35e-05	10
9504	AAMP	gene	42798	2.35e-05	12
9505	KRTAP26-1	gene	42796	2.35e-05	8
9506	CDCA3	gene	42793	2.35e-05	10
9507	ASB12	gene	42791	2.35e-05	11
9508	TSPAN9	gene	42773	2.349e-05	9
9509	DNAL1	gene	42763	2.348e-05	9
9510	KIF24	gene	42763	2.348e-05	11
9511	RAP2B	gene	42738	2.347e-05	11
9512	IL20RB	gene	42732	2.346e-05	9
9513	PELI1	gene	42731	2.346e-05	12
9514	ZC3H10	gene	42712	2.345e-05	17
9515	ARVCF	gene	42693	2.344e-05	12
9516	GPR52	gene	42685	2.344e-05	8
9517	SLC4A8	gene	42683	2.344e-05	11
9518	PAX1	gene	42682	2.344e-05	7
9519	RHBDL1	gene	42673	2.343e-05	7
9520	SLC27A3	gene	42666	2.343e-05	11
9521	DPYD	gene	42664	2.343e-05	5
9522	DNAJC6	gene	42663	2.343e-05	12
9523	SH3BP5	gene	42659	2.342e-05	10
9524	ZNF436	gene	42657	2.342e-05	10
9525	NMNAT2	gene	42647	2.342e-05	10
9526	U3KQV3_HUMAN	gene	42641	2.341e-05	13
9527	MEP1B	gene	42632	2.341e-05	6
9528	FABP1	gene	42627	2.341e-05	7
9529	CIP2A	gene	42620	2.34e-05	15
9530	MPV17	gene	42617	2.34e-05	17
9531	URM1	gene	42615	2.34e-05	8
9532	TIMM8A	gene	42602	2.339e-05	13
9533	P2RX1	gene	42574	2.338e-05	9
9534	RBMXL1	gene	42566	2.337e-05	14
9535	ATG2B	gene	42555	2.337e-05	10
9536	EOMES	gene	42554	2.337e-05	8
9537	MUC20	gene	42549	2.336e-05	11
9538	ACTRT2	gene	42543	2.336e-05	17
9539	SHTN1	gene	42540	2.336e-05	12
9540	SLC9A2	gene	42536	2.336e-05	9
9541	THTPA	gene	42529	2.335e-05	12
9542	ITPRIPL1	gene	42529	2.335e-05	16
9543	TPO	gene	42528	2.335e-05	6
9544	RAB3D	gene	42526	2.335e-05	11
9545	LENG1	gene	42526	2.335e-05	17
9546	ROGDI	gene	42519	2.335e-05	8
9547	MYH3	gene	42511	2.334e-05	9
9548	ASB17	gene	42504	2.334e-05	11
9549	CAPG	gene	42495	2.333e-05	11
9550	MTNR1B	gene	42489	2.333e-05	10
9551	PTGS1	gene	42481	2.333e-05	10
9552	CD33	gene	42481	2.333e-05	8
9553	EIF2AK1	gene	42478	2.333e-05	11
9554	ADAMTSL4	gene	42476	2.332e-05	11
9555	LRRIQ1	gene	42462	2.332e-05	9
9556	OR52B2	gene	42458	2.331e-05	8
9557	SLC45A1	gene	42457	2.331e-05	5
9558	C9orf135	gene	42454	2.331e-05	5
9559	KLF10	gene	42439	2.33e-05	11
9560	CHRNB3	gene	42422	2.329e-05	6
9561	MIER2	gene	42420	2.329e-05	11
9562	CCDC189	gene	42407	2.329e-05	13
9563	SGCB	gene	42404	2.328e-05	7
9564	NT5C1B	gene	42398	2.328e-05	10
9565	CNGA2	gene	42398	2.328e-05	9
9566	RSPH9	gene	42377	2.327e-05	11
9567	SLC7A11	gene	42374	2.327e-05	8
9568	KRTAP4-2	gene	42371	2.327e-05	10
9569	GRAMD4	gene	42364	2.326e-05	13
9570	EPHA10	gene	42362	2.326e-05	8
9571	CSF2RA	gene	42359	2.326e-05	7
9572	TSPAN6	gene	42344	2.325e-05	12
9573	RFX4	gene	42341	2.325e-05	8
9574	MUC7	gene	42341	2.325e-05	8
9575	MYL3	gene	42340	2.325e-05	8
9576	TRIM13	gene	42338	2.325e-05	13
9577	ATF7IP	gene	42334	2.325e-05	11
9578	KCNA2	gene	42333	2.325e-05	10
9579	TEX12	gene	42326	2.324e-05	7
9580	SLX1A	gene	42321	2.324e-05	12
9581	LRRC42	gene	42299	2.323e-05	12
9582	NFIL3	gene	42289	2.322e-05	10
9583	TTPA	gene	42289	2.322e-05	9
9584	FLG2	gene	42282	2.322e-05	14
9585	SIPA1L2	gene	42281	2.322e-05	13
9586	GAGE12F	gene	42268	2.321e-05	20
9587	LCE2C	gene	42267	2.321e-05	7
9588	TARS3	gene	42266	2.321e-05	17
9589	MYOF	gene	42266	2.321e-05	12
9590	PDLIM2	gene	42263	2.321e-05	8
9591	CCKBR	gene	42259	2.321e-05	8
9592	COL6A2	gene	42251	2.32e-05	9
9593	PARP11	gene	42248	2.32e-05	9
9594	TMEM11	gene	42240	2.319e-05	9
9595	KDM4B	gene	42233	2.319e-05	12
9596	NEMF	gene	42232	2.319e-05	14
9597	CCDC61	gene	42228	2.319e-05	10
9598	PPP1R16B	gene	42225	2.319e-05	9
9599	ADA	gene	42223	2.319e-05	13
9600	PRPH	gene	42220	2.318e-05	14
9601	CENPL	gene	42219	2.318e-05	8
9602	TMEM53	gene	42217	2.318e-05	9
9603	HPCAL4	gene	42216	2.318e-05	12
9604	CCN3	gene	42214	2.318e-05	8
9605	SHC2	gene	42213	2.318e-05	10
9606	LCE1F	gene	42207	2.318e-05	6
9607	TXLNG	gene	42197	2.317e-05	13
9608	HNMT	gene	42196	2.317e-05	12
9609	ZNF366	gene	42194	2.317e-05	11
9610	KCNMB4	gene	42188	2.317e-05	4
9611	PPP1R12B	gene	42174	2.316e-05	10
9612	PITX2	gene	42168	2.316e-05	11
9613	MAP7D3	gene	42166	2.315e-05	14
9614	GFI1B	gene	42160	2.315e-05	9
9615	KCNJ9	gene	42160	2.315e-05	5
9616	CCL22	gene	42147	2.314e-05	10
9617	SYCP3	gene	42146	2.314e-05	7
9618	HOGA1	gene	42143	2.314e-05	10
9619	PCDHGB6	gene	42135	2.314e-05	5
9620	SLF1	gene	42128	2.313e-05	9
9621	SEMA3A	gene	42127	2.313e-05	6
9622	IDI2	gene	42117	2.313e-05	7
9623	PROS1	gene	42117	2.313e-05	7
9624	C18orf21	gene	42112	2.312e-05	11
9625	EEF1AKMT3	gene	42107	2.312e-05	13
9626	APPL2	gene	42102	2.312e-05	12
9627	DLGAP5	gene	42102	2.312e-05	11
9628	PLP2	gene	42095	2.312e-05	10
9629	PLK2	gene	42091	2.311e-05	11
9630	VIP	gene	42085	2.311e-05	10
9631	ERO1A	gene	42082	2.311e-05	11
9632	ATG4C	gene	42080	2.311e-05	11
9633	THEG	gene	42066	2.31e-05	12
9634	CELSR3	gene	42063	2.31e-05	13
9635	DUSP28	gene	42061	2.31e-05	8
9636	TMEM175	gene	42044	2.309e-05	9
9637	RERG	gene	42041	2.309e-05	9
9638	SHC4	gene	42039	2.308e-05	8
9639	CFAP221	gene	42037	2.308e-05	13
9640	ORMDL1	gene	42036	2.308e-05	7
9641	TRIM43	gene	42031	2.308e-05	13
9642	ADGRG1	gene	42029	2.308e-05	7
9643	TRIM15	gene	42025	2.308e-05	13
9644	ZNF304	gene	42013	2.307e-05	7
9645	PACS2	gene	42012	2.307e-05	8
9646	DNPEP	gene	42012	2.307e-05	13
9647	CDH26	gene	42012	2.307e-05	7
9648	LIN28A	gene	42009	2.307e-05	13
9649	BTN2A2	gene	41992	2.306e-05	7
9650	GDE1	gene	41989	2.306e-05	10
9651	NCOA7	gene	41988	2.306e-05	12
9652	TSEN34	gene	41981	2.305e-05	10
9653	ZNF346	gene	41978	2.305e-05	13
9654	ZNF614	gene	41977	2.305e-05	4
9655	IFIT3	gene	41967	2.304e-05	13
9656	ENSP00000398526	gene	41966	2.304e-05	11
9657	LLPH	gene	41961	2.304e-05	14
9658	DPH3	gene	41961	2.304e-05	11
9659	LZTFL1	gene	41954	2.304e-05	6
9660	SERPINA5	gene	41935	2.303e-05	8
9661	CHRNA1	gene	41929	2.302e-05	7
9662	NCF2	gene	41924	2.302e-05	9
9663	DUSP14	gene	41921	2.302e-05	12
9664	TNFRSF19	gene	41920	2.302e-05	10
9665	CGRRF1	gene	41912	2.301e-05	12
9666	PRICKLE1	gene	41911	2.301e-05	8
9667	TUT1	gene	41909	2.301e-05	12
9668	PLEKHF2	gene	41902	2.301e-05	13
9669	NMT2	gene	41896	2.301e-05	11
9670	TACC2	gene	41891	2.3e-05	12
9671	RHNO1	gene	41890	2.3e-05	8
9672	SCPEP1	gene	41885	2.3e-05	11
9673	LOXL2	gene	41883	2.3e-05	12
9674	PREX2	gene	41877	2.3e-05	11
9675	FAM3A	gene	41875	2.299e-05	8
9676	TYR	gene	41873	2.299e-05	10
9677	LYPLA2	gene	41866	2.299e-05	10
9678	FGFBP1	gene	41858	2.299e-05	7
9679	CFAP74	gene	41855	2.298e-05	13
9680	POFUT2	gene	41849	2.298e-05	7
9681	CSH1	gene	41838	2.297e-05	7
9682	CCDC136	gene	41830	2.297e-05	12
9683	ZNF765	gene	41829	2.297e-05	9
9684	UGT8	gene	41822	2.297e-05	10
9685	CHL1	gene	41821	2.296e-05	9
9686	GLOD4	gene	41818	2.296e-05	14
9687	GPD1L	gene	41811	2.296e-05	12
9688	SLX4	gene	41809	2.296e-05	9
9689	ANKS3	gene	41805	2.296e-05	8
9690	WDR54	gene	41803	2.295e-05	9
9691	TMEM258	gene	41798	2.295e-05	8
9692	TMEM242	gene	41781	2.294e-05	8
9693	KCNU1	gene	41771	2.294e-05	4
9694	CXADR	gene	41760	2.293e-05	9
9695	CACNG5	gene	41759	2.293e-05	9
9696	RGS13	gene	41758	2.293e-05	9
9697	SPC24	gene	41742	2.292e-05	9
9698	CEP128	gene	41741	2.292e-05	9
9699	CRX	gene	41740	2.292e-05	10
9700	NEIL1	gene	41737	2.292e-05	11
9701	MYH7B	gene	41734	2.292e-05	10
9702	COL4A3	gene	41727	2.291e-05	6
9703	GMPPB	gene	41716	2.291e-05	10
9704	LYPD6	gene	41714	2.291e-05	8
9705	TNFSF13	gene	41712	2.29e-05	9
9706	C10orf88	gene	41702	2.29e-05	13
9707	MCAM	gene	41699	2.29e-05	8
9708	BCAR3	gene	41696	2.29e-05	9
9709	MAP7D2	gene	41687	2.289e-05	14
9710	LIPC	gene	41685	2.289e-05	6
9711	PNPLA2	gene	41685	2.289e-05	8
9712	ZDHHC23	gene	41661	2.288e-05	13
9713	HJV	gene	41660	2.288e-05	6
9714	SLC25A20	gene	41651	2.287e-05	13
9715	SLC29A1	gene	41648	2.287e-05	7
9716	HOXD13	gene	41644	2.287e-05	12
9717	NPTX1	gene	41631	2.286e-05	11
9718	STRIP2	gene	41629	2.286e-05	7
9719	LCE1C	gene	41627	2.286e-05	7
9720	FOXP1-2	gene	41625	2.286e-05	12
9721	FAM168B	gene	41614	2.285e-05	9
9722	RGS11	gene	41600	2.284e-05	8
9723	RNF26	gene	41600	2.284e-05	9
9724	TIGD5	gene	41596	2.284e-05	13
9725	MLYCD	gene	41592	2.284e-05	10
9726	CETP	gene	41589	2.284e-05	5
9727	AURKC	gene	41588	2.284e-05	11
9728	ERMN	gene	41587	2.284e-05	13
9729	MTHFR	gene	41583	2.283e-05	10
9730	ORC5	gene	41582	2.283e-05	9
9731	RBM6	gene	41574	2.283e-05	15
9732	ZXDB	gene	41572	2.283e-05	15
9733	ATG4D	gene	41572	2.283e-05	9
9734	ATP4A	gene	41570	2.283e-05	7
9735	BANK1	gene	41559	2.282e-05	9
