rank	node	node_type	visit_count	visit_prob	degree	gat_hub_score
7623	CXCL12	gene	52660	2.892e-05	15	0.00916517
7624	ZNF738	gene	52656	2.891e-05	5	0.02952192
7625	ARL1	gene	52652	2.891e-05	15	0.00676144
7626	DHRSX	gene	52649	2.891e-05	7	0.03856626
7627	ACTL7B	gene	52647	2.891e-05	18	0.00615655
7628	WRNIP1	gene	52622	2.89e-05	19	0.00434397
7629	KIF18B	gene	52614	2.889e-05	16	0.00813704
7630	SH3BGRL3	gene	52595	2.888e-05	18	0.00740968
7631	DENND4B	gene	52594	2.888e-05	7	0.04539389
7632	CDH19	gene	52584	2.887e-05	15	0.00961438
7633	IRX2	gene	52568	2.887e-05	7	0.04866679
7634	COASY	gene	52566	2.886e-05	16	0.01142538
7635	ARFIP1	gene	52555	2.886e-05	17	0.00792916
7636	DKK3	gene	52555	2.886e-05	16	0.00957376
7637	LIPE	gene	52543	2.885e-05	18	0.00583693
7638	AKTIP	gene	52538	2.885e-05	17	0.00790225
7639	KALRN	gene	52532	2.885e-05	14	0.00709763
7640	TMEM171	gene	52526	2.884e-05	15	0.01155136
7641	PARVB	gene	52486	2.882e-05	14	0.006114
7642	FSHR	gene	52477	2.882e-05	15	0.0100194
7643	TMOD4	gene	52470	2.881e-05	16	0.00867464
7644	LENG9	gene	52462	2.881e-05	4	0.07389897
7645	SRSF8	gene	52455	2.88e-05	21	0.00443816
7646	ACVRL1	gene	52436	2.879e-05	14	0.00956155
7647	VPS51	gene	52435	2.879e-05	15	0.00827796
7648	RIPOR2	gene	52415	2.878e-05	16	0.00411006
7649	ZNF699	gene	52413	2.878e-05	7	0.04265861
7650	ATP1A4	gene	52408	2.878e-05	13	0.01075527
7651	ACTR3B	gene	52406	2.878e-05	17	0.00491469
7652	RIOK2	gene	52406	2.878e-05	22	0.0035639
7653	ZNF567	gene	52401	2.877e-05	7	0.01878197
7654	APOO	gene	52395	2.877e-05	12	0.01204689
7655	TIMP1	gene	52381	2.876e-05	15	0.00848021
7656	SERPINB4	gene	52371	2.876e-05	17	0.00918405
7657	LMO4	gene	52365	2.875e-05	9	0.00817609
7658	IPO4	gene	52355	2.875e-05	18	0.00720415
7659	FSCN2	gene	52335	2.874e-05	14	0.00608635
7660	BCAT1	gene	52317	2.873e-05	17	0.00982003
7661	LIMS1	gene	52315	2.873e-05	17	0.00716005
7662	GABRE	gene	52314	2.873e-05	14	0.01063372
7663	TMC5	gene	52311	2.872e-05	7	0.03017648
7664	NHEJ1	gene	52290	2.871e-05	18	0.00507428
7665	GABRG2	gene	52284	2.871e-05	14	0.01074093
7666	SOBP	gene	52278	2.871e-05	6	0.01115331
7667	PIGR	gene	52265	2.87e-05	15	0.00943686
7668	DRD4	gene	52237	2.868e-05	15	0.00570259
7669	IVNS1ABP	gene	52232	2.868e-05	20	0.00441417
7670	PAPSS1	gene	52230	2.868e-05	16	0.00721032
7671	DAAM1	gene	52228	2.868e-05	15	0.00920985
7672	IL17F	gene	52221	2.868e-05	13	0.00905385
7673	MARK4	gene	52216	2.867e-05	16	0.00710313
7674	POLG2	gene	52191	2.866e-05	16	0.00876125
7675	SLIRP	gene	52190	2.866e-05	20	0.00409741
7676	GALK1	gene	52184	2.866e-05	16	0.00720543
7677	ATP5MGL	gene	52173	2.865e-05	17	0.00783251
7678	SCNN1D	gene	52172	2.865e-05	14	0.01128327
7679	KCNA5	gene	52170	2.865e-05	17	0.01019766
7680	MVB12B	gene	52166	2.865e-05	14	0.00788768
7681	APOOL	gene	52150	2.864e-05	14	0.01083142
7682	ARSL	gene	52149	2.864e-05	18	0.00710324
7683	ZNF622	gene	52127	2.862e-05	20	0.00474625
7684	MIS18A	gene	52112	2.862e-05	18	0.00641577
7685	SELL	gene	52112	2.862e-05	13	0.0074671
7686	MED12L	gene	52110	2.861e-05	18	0.0055607
7687	TGM1	gene	52091	2.86e-05	13	0.01074483
7688	ARMC12	gene	52085	2.86e-05	11	0.00500065
7689	KPTN	gene	52081	2.86e-05	15	0.01288555
7690	DHX34	gene	52078	2.86e-05	18	0.00585874
7691	ZFP30	gene	52078	2.86e-05	7	0.01212315
7692	TDP2	gene	52075	2.86e-05	17	0.00568726
7693	SPAG17	gene	52065	2.859e-05	17	0.0085608
7694	ATP9B	gene	52056	2.858e-05	6	0.03551156
7695	BICRA	gene	52052	2.858e-05	18	0.00419181
7696	YJU2	gene	52051	2.858e-05	17	0.00521877
7697	PRSS53	gene	52049	2.858e-05	6	0.0621059
7698	YY1AP1	gene	52044	2.858e-05	18	0.00699098
7699	S1PR1	gene	52038	2.858e-05	15	0.00659059
7700	NOL12	gene	52013	2.856e-05	20	0.00581023
7701	PRDM1	gene	52012	2.856e-05	16	0.00692322
7702	MTX2	gene	52004	2.856e-05	16	0.00740287
7703	ARIH2	gene	51987	2.855e-05	17	0.00801726
7704	ZNF609	gene	51985	2.855e-05	18	0.00854638
7705	TDRD9	gene	51982	2.854e-05	16	0.00836149
7706	SLC16A9	gene	51978	2.854e-05	7	0.01383713
7707	RASSF8	gene	51978	2.854e-05	17	0.00879436
7708	NBPF10	gene	51976	2.854e-05	6	0.03984196
7709	SERINC3	gene	51974	2.854e-05	8	0.01782526
7710	CNR1	gene	51965	2.853e-05	8	0.00504137
7711	SLC25A38	gene	51953	2.853e-05	4	0.03165272
7712	MTF1	gene	51940	2.852e-05	21	0.00290709
7713	CACNB3	gene	51926	2.851e-05	13	0.00926175
7714	GP6	gene	51913	2.851e-05	13	0.008224
7715	TNFRSF8	gene	51908	2.85e-05	14	0.01104435
7716	POC5	gene	51907	2.85e-05	16	0.00805814
7717	SLC2A4	gene	51904	2.85e-05	15	0.00743998
7718	LPA	gene	51900	2.85e-05	13	0.00782715
7719	CD5	gene	51881	2.849e-05	14	0.00813001
7720	LOC102724159	gene	51871	2.848e-05	19	0.00379171
7721	HSD11B1	gene	51867	2.848e-05	13	0.01130698
7722	COL14A1	gene	51862	2.848e-05	14	0.01154258
7723	PPT2	gene	51850	2.847e-05	19	0.00549458
7724	PRMT2	gene	51842	2.847e-05	18	0.00686226
7725	ANKRD46	gene	51840	2.847e-05	15	0.01169292
7726	LPP	gene	51836	2.846e-05	18	0.00752304
7727	BACH1	gene	51829	2.846e-05	17	0.00819402
7728	VPS4B	gene	51783	2.844e-05	16	0.006937
7729	CPLX3	gene	51782	2.843e-05	14	0.00790708
7730	SREK1	gene	51781	2.843e-05	21	0.00300543
7731	RAB25	gene	51780	2.843e-05	15	0.00821882
7732	WIPF3	gene	51768	2.843e-05	15	0.00487832
7733	TAF1B	gene	51767	2.843e-05	18	0.00535721
7734	PAK3	gene	51756	2.842e-05	14	0.00632746
7735	PLXNA4	gene	51743	2.841e-05	13	0.01216959
7736	VSIG1	gene	51742	2.841e-05	15	0.01211282
7737	FDPS	gene	51740	2.841e-05	17	0.00933623
7738	SS18L1	gene	51709	2.839e-05	18	0.0050348
7739	PEX1	gene	51690	2.838e-05	16	0.00752742
7740	SLAIN2	gene	51686	2.838e-05	19	0.00399006
7741	LDB3	gene	51677	2.838e-05	14	0.01037774
7742	TMEM132A	gene	51674	2.838e-05	17	0.01148001
7743	DOCK5	gene	51664	2.837e-05	15	0.00773834
7744	WDR62	gene	51657	2.837e-05	18	0.00625851
7745	SHBG	gene	51643	2.836e-05	14	0.01217109
7746	KCNJ8	gene	51634	2.835e-05	12	0.01420722
7747	SHKBP1	gene	51618	2.834e-05	16	0.00657427
7748	DTD1	gene	51614	2.834e-05	6	0.01637113
7749	MICAL3	gene	51613	2.834e-05	16	0.00643786
7750	GRK6	gene	51599	2.833e-05	15	0.00618523
7751	IFRD1	gene	51597	2.833e-05	20	0.0029474
7752	IGKV2D-28	gene	51593	2.833e-05	13	0.00870478
7753	SP3	gene	51590	2.833e-05	17	0.00682049
7754	TMEM187	gene	51575	2.832e-05	5	0.11797093
7755	ZNF319	gene	51566	2.832e-05	7	0.047485
7756	PMEL	gene	51561	2.831e-05	15	0.01194685
7757	BDKRB2	gene	51555	2.831e-05	13	0.00703918
7758	MVP	gene	51549	2.831e-05	18	0.00523341
7759	SOCS4	gene	51538	2.83e-05	14	0.01069722
7760	MIB2	gene	51524	2.829e-05	19	0.00370889
7761	MTHFD2	gene	51522	2.829e-05	18	0.0074488
7762	ZNF658	gene	51522	2.829e-05	6	0.01232126
7763	HBB	gene	51516	2.829e-05	18	0.00649138
7764	RNF114	gene	51487	2.827e-05	16	0.00875313
7765	TTC39C	gene	51477	2.827e-05	5	0.00859405
7766	NOL11	gene	51475	2.827e-05	18	0.00431539
7767	PAEP	gene	51436	2.824e-05	16	0.01012319
7768	PAN2	gene	51425	2.824e-05	20	0.00737313
7769	TMC6	gene	51406	2.823e-05	15	0.00789286
7770	TUBA4B	gene	51399	2.822e-05	16	0.00593088
7771	APOM	gene	51397	2.822e-05	13	0.01342209
7772	DCC	gene	51381	2.821e-05	14	0.01167511
7773	RNF169	gene	51366	2.821e-05	18	0.00345469
7774	CYP4F11	gene	51335	2.819e-05	8	0.02420236
7775	PLOD2	gene	51324	2.818e-05	14	0.00782902
7776	ACTL9	gene	51316	2.818e-05	17	0.00599439
7777	BLCAP	gene	51308	2.817e-05	7	0.02124226
7778	KDM2A	gene	51300	2.817e-05	20	0.00314264
7779	EGLN1	gene	51296	2.817e-05	16	0.00865189
7780	WNT3	gene	51295	2.817e-05	11	0.00937695
7781	TMEM135	gene	51292	2.817e-05	6	0.04392908
7782	SC5D	gene	51292	2.817e-05	12	0.01177696
7783	IL4R	gene	51289	2.816e-05	14	0.00953528
7784	TIMM23	gene	51283	2.816e-05	15	0.00717145
7785	CENPH	gene	51278	2.816e-05	14	0.00837771
7786	CCL2	gene	51274	2.816e-05	15	0.01004031
7787	FCGR1A	gene	51252	2.814e-05	14	0.00902771
7788	CD14	gene	51246	2.814e-05	15	0.00837669
7789	GTF2IRD1	gene	51239	2.814e-05	17	0.01001931
7790	HOXA9	gene	51237	2.814e-05	17	0.00493599
7791	FHOD1	gene	51235	2.813e-05	16	0.00702432
7792	CAPN14	gene	51226	2.813e-05	6	0.03143094
7793	L7N2F9_HUMAN	gene	51225	2.813e-05	13	0.00711794
7794	E2F5	gene	51202	2.812e-05	17	0.00532741
7795	GNL1	gene	51196	2.811e-05	22	0.00365002
7796	QPRT	gene	51189	2.811e-05	18	0.00671333
7797	MAPKAPK2	gene	51182	2.81e-05	16	0.00700318
7798	BANP	gene	51156	2.809e-05	18	0.00742215
7799	ATF6B	gene	51151	2.809e-05	15	0.00726155
7800	JPH4	gene	51145	2.808e-05	16	0.00865193
7801	TLR5	gene	51141	2.808e-05	13	0.01160178
7802	FYTTD1	gene	51136	2.808e-05	17	0.00849389
7803	CAB39	gene	51118	2.807e-05	15	0.0124345
7804	IGSF8	gene	51103	2.806e-05	14	0.01141475
7805	CACNA1G	gene	51098	2.806e-05	12	0.00917231
7806	E2F2	gene	51093	2.806e-05	18	0.00462363
7807	NTN1	gene	51071	2.804e-05	13	0.01275869
7808	ASCC2	gene	51048	2.803e-05	19	0.0039898
7809	TNFSF8	gene	51043	2.803e-05	14	0.01136945
7810	RBFA	gene	51016	2.801e-05	18	0.00515832
7811	DNAJB7	gene	51011	2.801e-05	23	0.00257428
7812	SSTR3	gene	50991	2.8e-05	13	0.00775078
7813	NKX2-5	gene	50983	2.8e-05	15	0.0079976
7814	TBCD	gene	50978	2.799e-05	15	0.00898571
7815	YIPF6	gene	50971	2.799e-05	14	0.00856472
7816	TBC1D31	gene	50969	2.799e-05	17	0.00901814
7817	RBM17	gene	50966	2.799e-05	17	0.00431992
7818	CHCHD7	gene	50966	2.799e-05	4	0.01606735
7819	ACTL10	gene	50964	2.799e-05	17	0.00599476
7820	MTMR4	gene	50963	2.798e-05	14	0.00960854
7821	LMO3	gene	50958	2.798e-05	15	0.01124411
7822	AGL	gene	50954	2.798e-05	16	0.00835681
7823	KRT2	gene	50954	2.798e-05	18	0.00473372
7824	EIF1B	gene	50949	2.798e-05	21	0.00284559
7825	TRAPPC5	gene	50948	2.798e-05	13	0.01057191
7826	RRM1	gene	50926	2.796e-05	19	0.00484245
7827	H2BW2	gene	50924	2.796e-05	18	0.00448742
7828	KANK1	gene	50914	2.796e-05	15	0.00729848
7829	COL6A1	gene	50910	2.796e-05	15	0.00897881
7830	PYCR2	gene	50899	2.795e-05	19	0.00387774
7831	JAM3	gene	50896	2.795e-05	13	0.00614712
7832	STMN2	gene	50874	2.794e-05	16	0.00626831
7833	ADCY5	gene	50873	2.794e-05	11	0.00843045
7834	ZFP14	gene	50868	2.793e-05	5	0.01581576
7835	ZER1	gene	50852	2.792e-05	15	0.011804
7836	CD48	gene	50846	2.792e-05	17	0.00682025
7837	FOXP2	gene	50835	2.791e-05	16	0.00953464
7838	CNGA4	gene	50830	2.791e-05	16	0.00901774
7839	NQO1	gene	50829	2.791e-05	17	0.00685614
7840	METAP1	gene	50829	2.791e-05	18	0.005185
7841	GZMB	gene	50826	2.791e-05	16	0.00722794
7842	SYT2	gene	50826	2.791e-05	15	0.01021452
7843	CALCR	gene	50818	2.791e-05	12	0.01278365
7844	H2AC17	gene	50816	2.79e-05	17	0.00325034
7845	POLG	gene	50813	2.79e-05	17	0.0076747
7846	PCDHB13	gene	50813	2.79e-05	5	0.0702717
7847	TAF1C	gene	50811	2.79e-05	18	0.00383616
7848	SERPINA3	gene	50810	2.79e-05	15	0.00828849
7849	TICRR	gene	50806	2.79e-05	20	0.00346403
7850	FCGR2A	gene	50805	2.79e-05	15	0.00926621
7851	GANC	gene	50795	2.789e-05	6	0.03253358
7852	RAB3GAP1	gene	50790	2.789e-05	16	0.00663232
7853	TRAPPC3	gene	50777	2.788e-05	13	0.00986296
7854	RRP12	gene	50766	2.788e-05	19	0.00350854
7855	MYO18B	gene	50731	2.786e-05	13	0.00811448
7856	OLAH	gene	50712	2.785e-05	21	0.00361361
7857	TTC26	gene	50710	2.785e-05	14	0.00777875
7858	YDJC	gene	50708	2.784e-05	6	0.01938693
7859	CNTN1	gene	50704	2.784e-05	14	0.01085132
7860	PALM2AKAP2	gene	50669	2.782e-05	18	0.00545485
7861	MAEA	gene	50650	2.781e-05	16	0.0065378
7862	MSR1	gene	50648	2.781e-05	13	0.00695677
7863	ZNF713	gene	50648	2.781e-05	5	0.02821444
7864	OLA1	gene	50631	2.78e-05	19	0.00352655
7865	PRKAG3	gene	50625	2.78e-05	14	0.00984626
7866	H0Y980_HUMAN	gene	50623	2.78e-05	19	0.00515844
7867	TSC22D2	gene	50613	2.779e-05	16	0.0099579
7868	PRMT8	gene	50604	2.779e-05	18	0.00514502
7869	CASQ2	gene	50603	2.779e-05	15	0.00763397
7870	SCNN1A	gene	50602	2.779e-05	15	0.00737556
7871	AQP1	gene	50594	2.778e-05	11	0.01330942
7872	PPHLN1	gene	50594	2.778e-05	18	0.00670143
7873	HTATSF1	gene	50584	2.778e-05	18	0.00391078
7874	BMP2K	gene	50578	2.777e-05	17	0.00450342
7875	SLAMF7	gene	50571	2.777e-05	17	0.00795898
7876	SLC35B4	gene	50567	2.777e-05	5	0.08460967
7877	H2AC16	gene	50561	2.776e-05	17	0.00325031
7878	SLC1A1	gene	50553	2.776e-05	14	0.01328807
7879	RAB22A	gene	50540	2.775e-05	14	0.01060277
7880	NPY2R	gene	50539	2.775e-05	15	0.01066879
7881	TMEM67	gene	50537	2.775e-05	12	0.01214289
7882	MSRA	gene	50502	2.773e-05	15	0.00908843
7883	RGPD8	gene	50494	2.773e-05	20	0.00427115
7884	GAGE2A	gene	50491	2.773e-05	22	0.00339918
7885	MTHFSD	gene	50470	2.771e-05	5	0.04142406
7886	CLEC7A	gene	50468	2.771e-05	14	0.00957601
7887	STXBP2	gene	50468	2.771e-05	15	0.01182081
7888	ELFN1	gene	50466	2.771e-05	8	0.02473596
7889	SLC34A2	gene	50454	2.771e-05	14	0.01234281
7890	GJA8	gene	50450	2.77e-05	14	0.00908973
7891	SALL2	gene	50448	2.77e-05	17	0.00875803
7892	RABEPK	gene	50443	2.77e-05	15	0.00798277
7893	RBSN	gene	50443	2.77e-05	13	0.01121632
7894	SYNE4	gene	50442	2.77e-05	14	0.01040437
7895	MEIS2	gene	50402	2.768e-05	13	0.01016633
7896	PLAAT4	gene	50399	2.768e-05	17	0.00538221
7897	POLH	gene	50398	2.767e-05	18	0.00677514
7898	B4GALT1	gene	50396	2.767e-05	11	0.01679167
7899	HFM1	gene	50393	2.767e-05	19	0.00520533
7900	KRT14	gene	50393	2.767e-05	17	0.00385178
7901	DMBT1	gene	50373	2.766e-05	14	0.0109473
7902	ZIC2	gene	50371	2.766e-05	16	0.00945571
7903	BTF3L4	gene	50352	2.765e-05	19	0.0054654
7904	STAC3	gene	50352	2.765e-05	13	0.00830247
7905	NRF1	gene	50351	2.765e-05	16	0.00898713
7906	CDK15	gene	50345	2.765e-05	15	0.00894305
7907	CD86	gene	50342	2.764e-05	13	0.0060489
7908	TUT4	gene	50340	2.764e-05	19	0.00515119
7909	MAPK8IP1	gene	50336	2.764e-05	15	0.00653013
7910	OR51D1	gene	50323	2.763e-05	5	0.01950239
7911	MALT1	gene	50319	2.763e-05	16	0.00580585
7912	ARMC6	gene	50317	2.763e-05	17	0.00777664
7913	SARS1	gene	50312	2.763e-05	19	0.00599425
7914	CDCA5	gene	50306	2.762e-05	16	0.00657256
7915	MICAL1	gene	50292	2.762e-05	15	0.01191822
7916	CCPG1	gene	50288	2.761e-05	13	0.0104435
7917	KNOP1	gene	50287	2.761e-05	19	0.0045594
7918	C14orf93	gene	50281	2.761e-05	7	0.02922401
7919	ANKS1A	gene	50280	2.761e-05	18	0.00918077
7920	TNS3	gene	50279	2.761e-05	17	0.00549457
7921	PARVG	gene	50272	2.761e-05	13	0.00698519
7922	TYMS	gene	50270	2.76e-05	18	0.00761268
7923	LIN54	gene	50268	2.76e-05	17	0.00578959
7924	DDI2	gene	50267	2.76e-05	16	0.00779528
7925	PPFIA2	gene	50262	2.76e-05	13	0.00855681
7926	CTNS	gene	50261	2.76e-05	6	0.03872862
7927	KCTD3	gene	50260	2.76e-05	15	0.00919781
7928	CPNE5	gene	50255	2.76e-05	15	0.00924974
7929	LIN28B	gene	50251	2.759e-05	21	0.00449739
7930	DDX19B	gene	50251	2.759e-05	17	0.00686398
7931	EIF2B2	gene	50244	2.759e-05	17	0.00635861
7932	TSEN2	gene	50241	2.759e-05	15	0.01011371
7933	USP50	gene	50236	2.759e-05	20	0.00315929
7934	H2AC15	gene	50233	2.758e-05	17	0.00325031
7935	UPK3BL2	gene	50227	2.758e-05	19	0.00515844
7936	PFKL	gene	50214	2.757e-05	18	0.00595731
7937	ANKRD34B	gene	50212	2.757e-05	5	0.00500591
7938	NGRN	gene	50199	2.757e-05	19	0.00607437
7939	SH3TC1	gene	50197	2.756e-05	6	0.0352034
7940	VPS13C	gene	50190	2.756e-05	16	0.00719079
7941	RRAS2	gene	50190	2.756e-05	16	0.0073903
7942	SGPL1	gene	50189	2.756e-05	18	0.00699151
7943	CRH	gene	50189	2.756e-05	12	0.00698651
7944	ERV3-1	gene	50185	2.756e-05	13	0.00693211
7945	RAB29	gene	50182	2.756e-05	14	0.00960841
7946	WNT2B	gene	50180	2.755e-05	12	0.01021044
7947	GAP43	gene	50172	2.755e-05	16	0.00710858
7948	AP3B2	gene	50166	2.755e-05	14	0.0069214
7949	KDELR2	gene	50159	2.754e-05	18	0.00706955
7950	SCRN2	gene	50145	2.754e-05	15	0.00708778
7951	ZC3H12B	gene	50144	2.754e-05	4	0.06545877
7952	CLN5	gene	50139	2.753e-05	15	0.0093937
7953	JKAMP	gene	50124	2.752e-05	8	0.01898859
7954	ACVR1C	gene	50114	2.752e-05	12	0.0101533
7955	C6orf141	gene	50110	2.752e-05	16	0.01015639
7956	UBA7	gene	50106	2.751e-05	17	0.00638275
7957	RAB11FIP2	gene	50102	2.751e-05	14	0.00760065
7958	PLAAT2	gene	50102	2.751e-05	17	0.00549588
7959	MYL1	gene	50100	2.751e-05	14	0.00749681
7960	CTIF	gene	50088	2.75e-05	17	0.00885588
7961	PPP1R3C	gene	50084	2.75e-05	14	0.00790301
7962	PPP2R3A	gene	50077	2.75e-05	14	0.00637345
7963	CBY1	gene	50057	2.749e-05	17	0.01016112
7964	CEBPD	gene	50056	2.749e-05	18	0.00477325
7965	APOL3	gene	50045	2.748e-05	7	0.01881541
7966	MORN2	gene	50031	2.747e-05	4	0.12153819
7967	SAR1A	gene	50023	2.747e-05	13	0.00922251
7968	SHMT1	gene	50021	2.747e-05	16	0.00784331
7969	TCTEX1D4	gene	50018	2.747e-05	13	0.00834529
7970	THBD	gene	50012	2.746e-05	12	0.00674995
7971	CDK11B	gene	50008	2.746e-05	18	0.0058759
7972	ITGA11	gene	50000	2.746e-05	13	0.00864575
7973	ZNF615	gene	49999	2.746e-05	4	0.00333489
7974	ROBO1	gene	49995	2.745e-05	14	0.0081657
7975	TNFRSF9	gene	49980	2.744e-05	13	0.01102301
7976	ARSA	gene	49949	2.743e-05	16	0.00570513
7977	KIF6	gene	49940	2.742e-05	14	0.01133409
7978	DEFA5	gene	49938	2.742e-05	15	0.01106083
7979	KDM3A	gene	49930	2.742e-05	15	0.01005701
7980	FOXA2	gene	49928	2.742e-05	15	0.01058514
7981	MEGF11	gene	49923	2.741e-05	4	0.01723949
7982	GRIN2D	gene	49904	2.74e-05	12	0.011426
7983	CATSPERD	gene	49897	2.74e-05	12	0.00731684
7984	FNBP1	gene	49890	2.74e-05	16	0.00608066
7985	YARS1	gene	49885	2.739e-05	17	0.00546464
7986	EPHB3	gene	49877	2.739e-05	15	0.00775138
7987	MSMB	gene	49877	2.739e-05	14	0.01182618
7988	CATSPER1	gene	49869	2.738e-05	11	0.00809084
7989	PTGER3	gene	49860	2.738e-05	15	0.00960577
7990	EIF4E1B	gene	49857	2.738e-05	17	0.00725442
7991	GAGE1	gene	49849	2.737e-05	22	0.00276975
7992	KRBA2	gene	49846	2.737e-05	6	0.06071707
7993	USP3	gene	49833	2.736e-05	17	0.00560431
7994	RECQL	gene	49829	2.736e-05	19	0.00368625
7995	CADM1	gene	49826	2.736e-05	14	0.0075311
7996	CYP51A1	gene	49826	2.736e-05	14	0.0087565
7997	MYL10	gene	49820	2.736e-05	15	0.00869893
7998	CD244	gene	49818	2.736e-05	17	0.00563468
7999	PPWD1	gene	49810	2.735e-05	17	0.00399767
8000	GHRL	gene	49807	2.735e-05	11	0.01116857
8001	ENKUR	gene	49796	2.734e-05	12	0.007921
8002	TENT4B	gene	49771	2.733e-05	18	0.00688266
8003	CCDC85C	gene	49770	2.733e-05	16	0.00861091
8004	JAZF1	gene	49762	2.733e-05	16	0.00660496
8005	ZNF81	gene	49749	2.732e-05	7	0.03329094
8006	NKRF	gene	49745	2.732e-05	19	0.00304218
8007	RCHY1	gene	49709	2.73e-05	16	0.00837027
8008	POC1B	gene	49702	2.729e-05	16	0.00897823
8009	GAS6	gene	49702	2.729e-05	14	0.00789102
8010	RBFOX1	gene	49687	2.728e-05	15	0.00884552
8011	VSIG10L	gene	49684	2.728e-05	4	0.03821536
8012	PRH1	gene	49681	2.728e-05	21	0.00421085
8013	MAGEL2	gene	49679	2.728e-05	17	0.00500049
8014	IL1R2	gene	49679	2.728e-05	13	0.012758
8015	PKP3	gene	49675	2.728e-05	15	0.00850909
8016	ZNF14	gene	49674	2.728e-05	6	0.02125551
8017	UBE2H	gene	49673	2.728e-05	16	0.00791678
8018	GPRASP2	gene	49672	2.728e-05	16	0.00889788
8019	DES	gene	49665	2.727e-05	17	0.0063835
8020	KLHL18	gene	49655	2.727e-05	16	0.00781051
8021	FCN1	gene	49650	2.726e-05	13	0.01279073
8022	ZBTB41	gene	49647	2.726e-05	10	0.00561179
8023	PCLAF	gene	49643	2.726e-05	17	0.0068011
8024	NENF	gene	49638	2.726e-05	17	0.00754388
8025	DOK4	gene	49629	2.725e-05	15	0.00954392
8026	LDLRAD4	gene	49623	2.725e-05	15	0.00702089
8027	PDPR	gene	49618	2.725e-05	15	0.00881367
8028	NSMCE4A	gene	49603	2.724e-05	13	0.0104095
8029	DPYSL4	gene	49581	2.723e-05	13	0.01152572
8030	NTNG2	gene	49578	2.722e-05	12	0.01381272
8031	ZNF239	gene	49572	2.722e-05	7	0.01648004
8032	TOB1	gene	49559	2.721e-05	14	0.00718615
8033	GP9	gene	49550	2.721e-05	13	0.0098268
8034	TRMT1L	gene	49503	2.718e-05	19	0.00339936
8035	VPS37D	gene	49498	2.718e-05	13	0.00832887
8036	STAMBPL1	gene	49492	2.718e-05	16	0.00685926
8037	GATA6	gene	49486	2.717e-05	15	0.00897486
8038	C8orf33	gene	49479	2.717e-05	18	0.00482264
8039	ACTN3	gene	49479	2.717e-05	16	0.01110825
8040	CTPS1	gene	49477	2.717e-05	19	0.0034258
8041	MAGEA10	gene	49474	2.717e-05	15	0.00937751
8042	PAPOLB	gene	49466	2.716e-05	16	0.00590723
8043	NOTCH4	gene	49463	2.716e-05	14	0.00606192
8044	TRIB3	gene	49454	2.716e-05	15	0.00701434
8045	STK40	gene	49450	2.715e-05	15	0.01050489
8046	RIBC2	gene	49436	2.715e-05	12	0.00961203
8047	HK3	gene	49425	2.714e-05	14	0.01251706
8048	PRKCQ	gene	49424	2.714e-05	14	0.00650136
8049	TBC1D17	gene	49418	2.714e-05	15	0.0072188
8050	UGT1A1	gene	49413	2.713e-05	16	0.00603234
8051	ZNF629	gene	49408	2.713e-05	16	0.00912853
8052	CABIN1	gene	49405	2.713e-05	18	0.00346041
8053	MAP1S	gene	49397	2.712e-05	15	0.00878932
8054	CDH6	gene	49396	2.712e-05	13	0.00802105
8055	SNCAIP	gene	49378	2.711e-05	15	0.00664638
8056	H0YIS7_HUMAN	gene	49376	2.711e-05	16	0.00574092
8057	ACTRT2	gene	49375	2.711e-05	17	0.00604239
8058	LY96	gene	49370	2.711e-05	14	0.00661438
8059	PPP1R9A	gene	49367	2.711e-05	16	0.0076942
8060	MYLPF	gene	49366	2.711e-05	13	0.00718892
8061	RPF1	gene	49352	2.71e-05	18	0.00655879
8062	APOL1	gene	49340	2.709e-05	12	0.00839396
8063	ZNF808	gene	49338	2.709e-05	6	0.04185529
8064	APC2	gene	49312	2.708e-05	13	0.00810872
8065	NEUROG3	gene	49294	2.707e-05	16	0.00866051
8066	CLEC12A	gene	49289	2.707e-05	13	0.0096484
8067	CDV3	gene	49279	2.706e-05	18	0.0076374
8068	PRICKLE3	gene	49274	2.706e-05	15	0.01048936
8069	DNAJC22	gene	49273	2.706e-05	22	0.00317179
8070	ESF1	gene	49266	2.705e-05	19	0.00541867
8071	ADSL	gene	49265	2.705e-05	16	0.00755896
8072	STING1	gene	49263	2.705e-05	15	0.00924307
8073	SMC1B	gene	49256	2.705e-05	13	0.00710632
8074	ZCCHC17	gene	49255	2.705e-05	18	0.00384
8075	CATSPERE	gene	49249	2.704e-05	12	0.00862106
8076	IGHD	gene	49247	2.704e-05	14	0.01052664
8077	CSRNP2	gene	49241	2.704e-05	6	0.0295719
8078	KDM4C	gene	49238	2.704e-05	17	0.00525431
8079	RAB19	gene	49234	2.704e-05	14	0.01184809
8080	MCMBP	gene	49231	2.703e-05	16	0.00508387
8081	TSPOAP1	gene	49221	2.703e-05	12	0.00947231
8082	LUZP4	gene	49218	2.703e-05	17	0.00470253
8083	DOK1	gene	49215	2.702e-05	16	0.00401646
8084	HERC5	gene	49206	2.702e-05	17	0.00586325
8085	RMDN3	gene	49206	2.702e-05	14	0.00776346
8086	PREX1	gene	49205	2.702e-05	15	0.00514182
8087	SNX33	gene	49143	2.699e-05	15	0.01080674
8088	B4GALT4	gene	49131	2.698e-05	13	0.01191913
8089	TBL1Y	gene	49129	2.698e-05	17	0.00533944
